"","行政區","主治科別","count"
"95","臺南市仁德區","齒顎矯正科",0
"96","臺南市佳里區","中醫兒科",0
"97","臺南市佳里區","中醫內科",0
"98","臺南市佳里區","中醫外科",0
"99","臺南市佳里區","中醫婦科",0
"100","臺南市佳里區","中醫眼科",0
"101","臺南市佳里區","傷科",0
"102","臺南市佳里區","其他",0
"103","臺南市佳里區","口腔病理科",0
"104","臺南市佳里區","口腔顏面外科",0
"105","臺南市佳里區","放射線核醫科.停發.",0
"106","臺南市佳里區","放射腫瘤科",0
"107","臺南市佳里區","核子醫學科",0
"108","臺南市佳里區","痔科",0
"109","臺南市佳里區","職業醫學科",0
"110","臺南市佳里區","臨床病理科",0
"111","臺南市佳里區","解剖病理科",0
"112","臺南市佳里區","針灸科",0
"113","臺南市佳里區","齒顎矯正科",0
"114","臺南市六甲區","中醫兒科",0
"115","臺南市六甲區","中醫內科",0
"116","臺南市六甲區","中醫外科",0
"117","臺南市六甲區","中醫婦科",0
"118","臺南市六甲區","中醫眼科",0
"119","臺南市六甲區","傷科",0
"120","臺南市六甲區","其他",0
"121","臺南市六甲區","口腔病理科",0
"122","臺南市六甲區","口腔顏面外科",0
"123","臺南市六甲區","外科",0
"124","臺南市六甲區","家庭醫學科",0
"125","臺南市六甲區","復健科",0
"126","臺南市六甲區","急診學學科",0
"127","臺南市六甲區","放射線核醫科.停發.",0
"128","臺南市六甲區","放射腫瘤科",0
"129","臺南市六甲區","放射診斷科",0
"130","臺南市六甲區","整形外科",0
"131","臺南市六甲區","核子醫學科",0
"132","臺南市六甲區","泌尿科",0
"133","臺南市六甲區","痔科",0
"134","臺南市六甲區","皮膚科",0
"135","臺南市六甲區","眼科",0
"136","臺南市六甲區","神經外科",0
"137","臺南市六甲區","神經科",0
"138","臺南市六甲區","精神科",0
"139","臺南市六甲區","職業醫學科",0
"140","臺南市六甲區","臨床病理科",0
"141","臺南市六甲區","解剖病理科",0
"142","臺南市六甲區","針灸科",0
"143","臺南市六甲區","骨科",0
"144","臺南市六甲區","麻醉科",0
"145","臺南市六甲區","齒顎矯正科",0
"146","臺南市北區","其他",0
"147","臺南市北區","口腔病理科",0
"148","臺南市北區","口腔顏面外科",0
"149","臺南市北區","放射線核醫科.停發.",0
"150","臺南市北區","齒顎矯正科",0
"151","臺南市北門區","中醫",0
"152","臺南市北門區","中醫一般科",0
"153","臺南市北門區","中醫兒科",0
"154","臺南市北門區","中醫內科",0
"155","臺南市北門區","中醫外科",0
"156","臺南市北門區","中醫婦科",0
"157","臺南市北門區","中醫眼科",0
"158","臺南市北門區","傷科",0
"159","臺南市北門區","兒科",0
"160","臺南市北門區","內科",0
"161","臺南市北門區","其他",0
"162","臺南市北門區","口腔病理科",0
"163","臺南市北門區","口腔顏面外科",0
"164","臺南市北門區","外科",0
"165","臺南市北門區","婦產科",0
"166","臺南市北門區","家庭醫學科",0
"167","臺南市北門區","復健科",0
"168","臺南市北門區","急診學學科",0
"169","臺南市北門區","放射線核醫科.停發.",0
"170","臺南市北門區","放射腫瘤科",0
"171","臺南市北門區","放射診斷科",0
"172","臺南市北門區","整形外科",0
"173","臺南市北門區","核子醫學科",0
"174","臺南市北門區","泌尿科",0
"175","臺南市北門區","痔科",0
"176","臺南市北門區","皮膚科",0
"177","臺南市北門區","眼科",0
"178","臺南市北門區","神經外科",0
"179","臺南市北門區","神經科",0
"180","臺南市北門區","精神科",0
"181","臺南市北門區","耳鼻喉科",0
"182","臺南市北門區","職業醫學科",0
"183","臺南市北門區","臨床病理科",0
"184","臺南市北門區","解剖病理科",0
"185","臺南市北門區","針灸科",0
"186","臺南市北門區","骨科",0
"187","臺南市北門區","麻醉科",0
"188","臺南市北門區","齒顎矯正科",0
"189","臺南市南化區","中醫兒科",0
"190","臺南市南化區","中醫內科",0
"191","臺南市南化區","中醫外科",0
"192","臺南市南化區","中醫婦科",0
"193","臺南市南化區","中醫眼科",0
"194","臺南市南化區","傷科",0
"195","臺南市南化區","兒科",0
"196","臺南市南化區","內科",0
"197","臺南市南化區","其他",0
"198","臺南市南化區","口腔病理科",0
"199","臺南市南化區","口腔顏面外科",0
"200","臺南市南化區","外科",0
"201","臺南市南化區","婦產科",0
"202","臺南市南化區","家庭醫學科",0
"203","臺南市南化區","復健科",0
"204","臺南市南化區","急診學學科",0
"205","臺南市南化區","放射線核醫科.停發.",0
"206","臺南市南化區","放射腫瘤科",0
"207","臺南市南化區","放射診斷科",0
"208","臺南市南化區","整形外科",0
"209","臺南市南化區","核子醫學科",0
"210","臺南市南化區","泌尿科",0
"211","臺南市南化區","牙科",0
"212","臺南市南化區","牙科一般科",0
"213","臺南市南化區","痔科",0
"214","臺南市南化區","皮膚科",0
"215","臺南市南化區","眼科",0
"216","臺南市南化區","神經外科",0
"217","臺南市南化區","神經科",0
"218","臺南市南化區","精神科",0
"219","臺南市南化區","耳鼻喉科",0
"220","臺南市南化區","職業醫學科",0
"221","臺南市南化區","臨床病理科",0
"222","臺南市南化區","解剖病理科",0
"223","臺南市南化區","針灸科",0
"224","臺南市南化區","骨科",0
"225","臺南市南化區","麻醉科",0
"226","臺南市南化區","齒顎矯正科",0
"227","臺南市南區","其他",0
"228","臺南市南區","口腔病理科",0
"229","臺南市南區","口腔顏面外科",0
"230","臺南市南區","急診學學科",0
"231","臺南市南區","放射線核醫科.停發.",0
"232","臺南市南區","放射腫瘤科",0
"233","臺南市南區","放射診斷科",0
"234","臺南市南區","核子醫學科",0
"235","臺南市南區","泌尿科",0
"236","臺南市南區","職業醫學科",0
"237","臺南市南區","臨床病理科",0
"238","臺南市南區","解剖病理科",0
"239","臺南市南區","麻醉科",0
"240","臺南市南區","齒顎矯正科",0
"241","臺南市善化區","中醫兒科",0
"242","臺南市善化區","中醫內科",0
"243","臺南市善化區","中醫外科",0
"244","臺南市善化區","中醫婦科",0
"245","臺南市善化區","中醫眼科",0
"246","臺南市善化區","傷科",0
"247","臺南市善化區","其他",0
"248","臺南市善化區","口腔病理科",0
"249","臺南市善化區","口腔顏面外科",0
"250","臺南市善化區","復健科",0
"251","臺南市善化區","急診學學科",0
"252","臺南市善化區","放射線核醫科.停發.",0
"253","臺南市善化區","放射腫瘤科",0
"254","臺南市善化區","放射診斷科",0
"255","臺南市善化區","整形外科",0
"256","臺南市善化區","核子醫學科",0
"257","臺南市善化區","泌尿科",0
"258","臺南市善化區","痔科",0
"259","臺南市善化區","神經外科",0
"260","臺南市善化區","神經科",0
"261","臺南市善化區","職業醫學科",0
"262","臺南市善化區","臨床病理科",0
"263","臺南市善化區","解剖病理科",0
"264","臺南市善化區","針灸科",0
"265","臺南市善化區","麻醉科",0
"266","臺南市善化區","齒顎矯正科",0
"267","臺南市大內區","中醫",0
"268","臺南市大內區","中醫一般科",0
"269","臺南市大內區","中醫兒科",0
"270","臺南市大內區","中醫內科",0
"271","臺南市大內區","中醫外科",0
"272","臺南市大內區","中醫婦科",0
"273","臺南市大內區","中醫眼科",0
"274","臺南市大內區","傷科",0
"275","臺南市大內區","兒科",0
"276","臺南市大內區","內科",0
"277","臺南市大內區","其他",0
"278","臺南市大內區","口腔病理科",0
"279","臺南市大內區","口腔顏面外科",0
"280","臺南市大內區","外科",0
"281","臺南市大內區","婦產科",0
"282","臺南市大內區","復健科",0
"283","臺南市大內區","急診學學科",0
"284","臺南市大內區","放射線核醫科.停發.",0
"285","臺南市大內區","放射腫瘤科",0
"286","臺南市大內區","放射診斷科",0
"287","臺南市大內區","整形外科",0
"288","臺南市大內區","核子醫學科",0
"289","臺南市大內區","泌尿科",0
"290","臺南市大內區","痔科",0
"291","臺南市大內區","皮膚科",0
"292","臺南市大內區","眼科",0
"293","臺南市大內區","神經外科",0
"294","臺南市大內區","神經科",0
"295","臺南市大內區","精神科",0
"296","臺南市大內區","耳鼻喉科",0
"297","臺南市大內區","職業醫學科",0
"298","臺南市大內區","臨床病理科",0
"299","臺南市大內區","解剖病理科",0
"300","臺南市大內區","針灸科",0
"301","臺南市大內區","骨科",0
"302","臺南市大內區","麻醉科",0
"303","臺南市大內區","齒顎矯正科",0
"304","臺南市學甲區","中醫兒科",0
"305","臺南市學甲區","中醫內科",0
"306","臺南市學甲區","中醫外科",0
"307","臺南市學甲區","中醫婦科",0
"308","臺南市學甲區","中醫眼科",0
"309","臺南市學甲區","傷科",0
"310","臺南市學甲區","兒科",0
"311","臺南市學甲區","其他",0
"312","臺南市學甲區","口腔病理科",0
"313","臺南市學甲區","口腔顏面外科",0
"314","臺南市學甲區","外科",0
"315","臺南市學甲區","婦產科",0
"316","臺南市學甲區","復健科",0
"317","臺南市學甲區","急診學學科",0
"318","臺南市學甲區","放射線核醫科.停發.",0
"319","臺南市學甲區","放射腫瘤科",0
"320","臺南市學甲區","放射診斷科",0
"321","臺南市學甲區","整形外科",0
"322","臺南市學甲區","核子醫學科",0
"323","臺南市學甲區","泌尿科",0
"324","臺南市學甲區","痔科",0
"325","臺南市學甲區","皮膚科",0
"326","臺南市學甲區","眼科",0
"327","臺南市學甲區","神經外科",0
"328","臺南市學甲區","神經科",0
"329","臺南市學甲區","精神科",0
"330","臺南市學甲區","耳鼻喉科",0
"331","臺南市學甲區","職業醫學科",0
"332","臺南市學甲區","臨床病理科",0
"333","臺南市學甲區","解剖病理科",0
"334","臺南市學甲區","針灸科",0
"335","臺南市學甲區","骨科",0
"336","臺南市學甲區","麻醉科",0
"337","臺南市學甲區","齒顎矯正科",0
"338","臺南市安南區","中醫兒科",0
"339","臺南市安南區","中醫外科",0
"340","臺南市安南區","中醫眼科",0
"341","臺南市安南區","傷科",0
"342","臺南市安南區","其他",0
"343","臺南市安南區","口腔病理科",0
"344","臺南市安南區","口腔顏面外科",0
"345","臺南市安南區","放射線核醫科.停發.",0
"346","臺南市安南區","痔科",0
"347","臺南市安南區","臨床病理科",0
"348","臺南市安南區","針灸科",0
"349","臺南市安南區","齒顎矯正科",0
"350","臺南市安定區","中醫",0
"351","臺南市安定區","中醫一般科",0
"352","臺南市安定區","中醫兒科",0
"353","臺南市安定區","中醫內科",0
"354","臺南市安定區","中醫外科",0
"355","臺南市安定區","中醫婦科",0
"356","臺南市安定區","中醫眼科",0
"357","臺南市安定區","傷科",0
"358","臺南市安定區","兒科",0
"359","臺南市安定區","內科",0
"360","臺南市安定區","其他",0
"361","臺南市安定區","口腔病理科",0
"362","臺南市安定區","口腔顏面外科",0
"363","臺南市安定區","外科",0
"364","臺南市安定區","復健科",0
"365","臺南市安定區","急診學學科",0
"366","臺南市安定區","放射線核醫科.停發.",0
"367","臺南市安定區","放射腫瘤科",0
"368","臺南市安定區","放射診斷科",0
"369","臺南市安定區","整形外科",0
"370","臺南市安定區","核子醫學科",0
"371","臺南市安定區","泌尿科",0
"372","臺南市安定區","痔科",0
"373","臺南市安定區","皮膚科",0
"374","臺南市安定區","眼科",0
"375","臺南市安定區","神經外科",0
"376","臺南市安定區","神經科",0
"377","臺南市安定區","精神科",0
"378","臺南市安定區","耳鼻喉科",0
"379","臺南市安定區","職業醫學科",0
"380","臺南市安定區","臨床病理科",0
"381","臺南市安定區","解剖病理科",0
"382","臺南市安定區","針灸科",0
"383","臺南市安定區","骨科",0
"384","臺南市安定區","麻醉科",0
"385","臺南市安定區","齒顎矯正科",0
"386","臺南市安平區","其他",0
"387","臺南市安平區","口腔病理科",0
"388","臺南市安平區","口腔顏面外科",0
"389","臺南市安平區","急診學學科",0
"390","臺南市安平區","放射線核醫科.停發.",0
"391","臺南市安平區","放射腫瘤科",0
"392","臺南市安平區","核子醫學科",0
"393","臺南市安平區","神經外科",0
"394","臺南市安平區","職業醫學科",0
"395","臺南市安平區","臨床病理科",0
"396","臺南市安平區","解剖病理科",0
"397","臺南市安平區","齒顎矯正科",0
"398","臺南市官田區","中醫兒科",0
"399","臺南市官田區","中醫內科",0
"400","臺南市官田區","中醫外科",0
"401","臺南市官田區","中醫婦科",0
"402","臺南市官田區","中醫眼科",0
"403","臺南市官田區","傷科",0
"404","臺南市官田區","兒科",0
"405","臺南市官田區","內科",0
"406","臺南市官田區","其他",0
"407","臺南市官田區","口腔病理科",0
"408","臺南市官田區","口腔顏面外科",0
"409","臺南市官田區","婦產科",0
"410","臺南市官田區","家庭醫學科",0
"411","臺南市官田區","復健科",0
"412","臺南市官田區","急診學學科",0
"413","臺南市官田區","放射線核醫科.停發.",0
"414","臺南市官田區","放射腫瘤科",0
"415","臺南市官田區","放射診斷科",0
"416","臺南市官田區","整形外科",0
"417","臺南市官田區","核子醫學科",0
"418","臺南市官田區","泌尿科",0
"419","臺南市官田區","痔科",0
"420","臺南市官田區","皮膚科",0
"421","臺南市官田區","眼科",0
"422","臺南市官田區","神經外科",0
"423","臺南市官田區","神經科",0
"424","臺南市官田區","精神科",0
"425","臺南市官田區","耳鼻喉科",0
"426","臺南市官田區","職業醫學科",0
"427","臺南市官田區","臨床病理科",0
"428","臺南市官田區","解剖病理科",0
"429","臺南市官田區","針灸科",0
"430","臺南市官田區","骨科",0
"431","臺南市官田區","麻醉科",0
"432","臺南市官田區","齒顎矯正科",0
"433","臺南市將軍區","中醫兒科",0
"434","臺南市將軍區","中醫內科",0
"435","臺南市將軍區","中醫外科",0
"436","臺南市將軍區","中醫婦科",0
"437","臺南市將軍區","中醫眼科",0
"438","臺南市將軍區","傷科",0
"439","臺南市將軍區","兒科",0
"440","臺南市將軍區","內科",0
"441","臺南市將軍區","其他",0
"442","臺南市將軍區","口腔病理科",0
"443","臺南市將軍區","口腔顏面外科",0
"444","臺南市將軍區","外科",0
"445","臺南市將軍區","婦產科",0
"446","臺南市將軍區","家庭醫學科",0
"447","臺南市將軍區","復健科",0
"448","臺南市將軍區","急診學學科",0
"449","臺南市將軍區","放射線核醫科.停發.",0
"450","臺南市將軍區","放射腫瘤科",0
"451","臺南市將軍區","放射診斷科",0
"452","臺南市將軍區","整形外科",0
"453","臺南市將軍區","核子醫學科",0
"454","臺南市將軍區","泌尿科",0
"455","臺南市將軍區","痔科",0
"456","臺南市將軍區","皮膚科",0
"457","臺南市將軍區","眼科",0
"458","臺南市將軍區","神經外科",0
"459","臺南市將軍區","神經科",0
"460","臺南市將軍區","精神科",0
"461","臺南市將軍區","耳鼻喉科",0
"462","臺南市將軍區","職業醫學科",0
"463","臺南市將軍區","臨床病理科",0
"464","臺南市將軍區","解剖病理科",0
"465","臺南市將軍區","針灸科",0
"466","臺南市將軍區","骨科",0
"467","臺南市將軍區","麻醉科",0
"468","臺南市將軍區","齒顎矯正科",0
"469","臺南市山上區","中醫兒科",0
"470","臺南市山上區","中醫內科",0
"471","臺南市山上區","中醫外科",0
"472","臺南市山上區","中醫婦科",0
"473","臺南市山上區","中醫眼科",0
"474","臺南市山上區","傷科",0
"475","臺南市山上區","兒科",0
"476","臺南市山上區","內科",0
"477","臺南市山上區","其他",0
"478","臺南市山上區","口腔病理科",0
"479","臺南市山上區","口腔顏面外科",0
"480","臺南市山上區","外科",0
"481","臺南市山上區","婦產科",0
"482","臺南市山上區","復健科",0
"483","臺南市山上區","急診學學科",0
"484","臺南市山上區","放射線核醫科.停發.",0
"485","臺南市山上區","放射腫瘤科",0
"486","臺南市山上區","放射診斷科",0
"487","臺南市山上區","整形外科",0
"488","臺南市山上區","核子醫學科",0
"489","臺南市山上區","泌尿科",0
"490","臺南市山上區","牙科",0
"491","臺南市山上區","牙科一般科",0
"492","臺南市山上區","痔科",0
"493","臺南市山上區","皮膚科",0
"494","臺南市山上區","眼科",0
"495","臺南市山上區","神經外科",0
"496","臺南市山上區","神經科",0
"497","臺南市山上區","精神科",0
"498","臺南市山上區","耳鼻喉科",0
"499","臺南市山上區","職業醫學科",0
"500","臺南市山上區","臨床病理科",0
"501","臺南市山上區","解剖病理科",0
"502","臺南市山上區","針灸科",0
"503","臺南市山上區","骨科",0
"504","臺南市山上區","麻醉科",0
"505","臺南市山上區","齒顎矯正科",0
"506","臺南市左鎮區","中醫",0
"507","臺南市左鎮區","中醫一般科",0
"508","臺南市左鎮區","中醫兒科",0
"509","臺南市左鎮區","中醫內科",0
"510","臺南市左鎮區","中醫外科",0
"511","臺南市左鎮區","中醫婦科",0
"512","臺南市左鎮區","中醫眼科",0
"513","臺南市左鎮區","傷科",0
"514","臺南市左鎮區","兒科",0
"515","臺南市左鎮區","內科",0
"516","臺南市左鎮區","其他",0
"517","臺南市左鎮區","口腔病理科",0
"518","臺南市左鎮區","口腔顏面外科",0
"519","臺南市左鎮區","外科",0
"520","臺南市左鎮區","婦產科",0
"521","臺南市左鎮區","復健科",0
"522","臺南市左鎮區","急診學學科",0
"523","臺南市左鎮區","放射線核醫科.停發.",0
"524","臺南市左鎮區","放射腫瘤科",0
"525","臺南市左鎮區","放射診斷科",0
"526","臺南市左鎮區","整形外科",0
"527","臺南市左鎮區","核子醫學科",0
"528","臺南市左鎮區","泌尿科",0
"529","臺南市左鎮區","牙科",0
"530","臺南市左鎮區","牙科一般科",0
"531","臺南市左鎮區","痔科",0
"532","臺南市左鎮區","皮膚科",0
"533","臺南市左鎮區","眼科",0
"534","臺南市左鎮區","神經外科",0
"535","臺南市左鎮區","神經科",0
"536","臺南市左鎮區","精神科",0
"537","臺南市左鎮區","耳鼻喉科",0
"538","臺南市左鎮區","職業醫學科",0
"539","臺南市左鎮區","臨床病理科",0
"540","臺南市左鎮區","解剖病理科",0
"541","臺南市左鎮區","針灸科",0
"542","臺南市左鎮區","骨科",0
"543","臺南市左鎮區","麻醉科",0
"544","臺南市左鎮區","齒顎矯正科",0
"545","臺南市後壁區","中醫",0
"546","臺南市後壁區","中醫一般科",0
"547","臺南市後壁區","中醫兒科",0
"548","臺南市後壁區","中醫內科",0
"549","臺南市後壁區","中醫外科",0
"550","臺南市後壁區","中醫婦科",0
"551","臺南市後壁區","中醫眼科",0
"552","臺南市後壁區","傷科",0
"553","臺南市後壁區","兒科",0
"554","臺南市後壁區","內科",0
"555","臺南市後壁區","其他",0
"556","臺南市後壁區","口腔病理科",0
"557","臺南市後壁區","口腔顏面外科",0
"558","臺南市後壁區","婦產科",0
"559","臺南市後壁區","復健科",0
"560","臺南市後壁區","急診學學科",0
"561","臺南市後壁區","放射線核醫科.停發.",0
"562","臺南市後壁區","放射腫瘤科",0
"563","臺南市後壁區","放射診斷科",0
"564","臺南市後壁區","整形外科",0
"565","臺南市後壁區","核子醫學科",0
"566","臺南市後壁區","泌尿科",0
"567","臺南市後壁區","痔科",0
"568","臺南市後壁區","皮膚科",0
"569","臺南市後壁區","眼科",0
"570","臺南市後壁區","神經外科",0
"571","臺南市後壁區","神經科",0
"572","臺南市後壁區","精神科",0
"573","臺南市後壁區","耳鼻喉科",0
"574","臺南市後壁區","職業醫學科",0
"575","臺南市後壁區","臨床病理科",0
"576","臺南市後壁區","解剖病理科",0
"577","臺南市後壁區","針灸科",0
"578","臺南市後壁區","骨科",0
"579","臺南市後壁區","麻醉科",0
"580","臺南市後壁區","齒顎矯正科",0
"581","臺南市新化區","中醫兒科",0
"582","臺南市新化區","中醫內科",0
"583","臺南市新化區","中醫外科",0
"584","臺南市新化區","中醫婦科",0
"585","臺南市新化區","中醫眼科",0
"586","臺南市新化區","傷科",0
"587","臺南市新化區","其他",0
"588","臺南市新化區","口腔病理科",0
"589","臺南市新化區","口腔顏面外科",0
"590","臺南市新化區","放射線核醫科.停發.",0
"591","臺南市新化區","放射腫瘤科",0
"592","臺南市新化區","整形外科",0
"593","臺南市新化區","核子醫學科",0
"594","臺南市新化區","泌尿科",0
"595","臺南市新化區","痔科",0
"596","臺南市新化區","皮膚科",0
"597","臺南市新化區","神經外科",0
"598","臺南市新化區","神經科",0
"599","臺南市新化區","職業醫學科",0
"600","臺南市新化區","臨床病理科",0
"601","臺南市新化區","解剖病理科",0
"602","臺南市新化區","針灸科",0
"603","臺南市新化區","齒顎矯正科",0
"604","臺南市新市區","中醫兒科",0
"605","臺南市新市區","中醫內科",0
"606","臺南市新市區","中醫外科",0
"607","臺南市新市區","中醫婦科",0
"608","臺南市新市區","中醫眼科",0
"609","臺南市新市區","傷科",0
"610","臺南市新市區","其他",0
"611","臺南市新市區","口腔病理科",0
"612","臺南市新市區","口腔顏面外科",0
"613","臺南市新市區","復健科",0
"614","臺南市新市區","急診學學科",0
"615","臺南市新市區","放射線核醫科.停發.",0
"616","臺南市新市區","放射腫瘤科",0
"617","臺南市新市區","放射診斷科",0
"618","臺南市新市區","整形外科",0
"619","臺南市新市區","核子醫學科",0
"620","臺南市新市區","痔科",0
"621","臺南市新市區","皮膚科",0
"622","臺南市新市區","神經外科",0
"623","臺南市新市區","神經科",0
"624","臺南市新市區","臨床病理科",0
"625","臺南市新市區","解剖病理科",0
"626","臺南市新市區","針灸科",0
"627","臺南市新市區","麻醉科",0
"628","臺南市新市區","齒顎矯正科",0
"629","臺南市新營區","中醫兒科",0
"630","臺南市新營區","中醫內科",0
"631","臺南市新營區","中醫外科",0
"632","臺南市新營區","中醫婦科",0
"633","臺南市新營區","中醫眼科",0
"634","臺南市新營區","傷科",0
"635","臺南市新營區","其他",0
"636","臺南市新營區","口腔病理科",0
"637","臺南市新營區","口腔顏面外科",0
"638","臺南市新營區","放射線核醫科.停發.",0
"639","臺南市新營區","放射腫瘤科",0
"640","臺南市新營區","整形外科",0
"641","臺南市新營區","核子醫學科",0
"642","臺南市新營區","痔科",0
"643","臺南市新營區","神經外科",0
"644","臺南市新營區","職業醫學科",0
"645","臺南市新營區","臨床病理科",0
"646","臺南市新營區","解剖病理科",0
"647","臺南市新營區","針灸科",0
"648","臺南市新營區","齒顎矯正科",0
"649","臺南市東區","其他",0
"650","臺南市東區","口腔病理科",0
"651","臺南市東區","口腔顏面外科",0
"652","臺南市東區","放射線核醫科.停發.",0
"653","臺南市東區","臨床病理科",0
"654","臺南市東區","齒顎矯正科",0
"655","臺南市東山區","中醫",0
"656","臺南市東山區","中醫一般科",0
"657","臺南市東山區","中醫兒科",0
"658","臺南市東山區","中醫內科",0
"659","臺南市東山區","中醫外科",0
"660","臺南市東山區","中醫婦科",0
"661","臺南市東山區","中醫眼科",0
"662","臺南市東山區","傷科",0
"663","臺南市東山區","其他",0
"664","臺南市東山區","口腔病理科",0
"665","臺南市東山區","口腔顏面外科",0
"666","臺南市東山區","外科",0
"667","臺南市東山區","婦產科",0
"668","臺南市東山區","復健科",0
"669","臺南市東山區","急診學學科",0
"670","臺南市東山區","放射線核醫科.停發.",0
"671","臺南市東山區","放射腫瘤科",0
"672","臺南市東山區","放射診斷科",0
"673","臺南市東山區","整形外科",0
"674","臺南市東山區","核子醫學科",0
"675","臺南市東山區","泌尿科",0
"676","臺南市東山區","痔科",0
"677","臺南市東山區","皮膚科",0
"678","臺南市東山區","眼科",0
"679","臺南市東山區","神經外科",0
"680","臺南市東山區","神經科",0
"681","臺南市東山區","精神科",0
"682","臺南市東山區","耳鼻喉科",0
"683","臺南市東山區","職業醫學科",0
"684","臺南市東山區","臨床病理科",0
"685","臺南市東山區","解剖病理科",0
"686","臺南市東山區","針灸科",0
"687","臺南市東山區","骨科",0
"688","臺南市東山區","麻醉科",0
"689","臺南市東山區","齒顎矯正科",0
"690","臺南市柳營區","中醫兒科",0
"691","臺南市柳營區","中醫內科",0
"692","臺南市柳營區","中醫外科",0
"693","臺南市柳營區","中醫婦科",0
"694","臺南市柳營區","中醫眼科",0
"695","臺南市柳營區","傷科",0
"696","臺南市柳營區","其他",0
"697","臺南市柳營區","口腔病理科",0
"698","臺南市柳營區","口腔顏面外科",0
"699","臺南市柳營區","放射線核醫科.停發.",0
"700","臺南市柳營區","痔科",0
"701","臺南市柳營區","皮膚科",0
"702","臺南市柳營區","臨床病理科",0
"703","臺南市柳營區","針灸科",0
"704","臺南市柳營區","齒顎矯正科",0
"705","臺南市楠西區","中醫兒科",0
"706","臺南市楠西區","中醫內科",0
"707","臺南市楠西區","中醫外科",0
"708","臺南市楠西區","中醫婦科",0
"709","臺南市楠西區","中醫眼科",0
"710","臺南市楠西區","傷科",0
"711","臺南市楠西區","兒科",0
"712","臺南市楠西區","內科",0
"713","臺南市楠西區","其他",0
